date,cough,Morning Sickness,Synkinesis,Purpura Fulminans,Renal Colic,isPartial,"Alexia, Pure","Aphasia, Conduction",Stupor,Urinoma,state,Deaf-Blind Disorders,Eye Pain,Reticulocytosis,Systolic Murmurs,Piriformis Muscle Syndrome,Primary Progressive Nonfluent Aphasia,Susac Syndrome,Sweating Sickness,Alien Hand Syndrome,Body Weight Changes,Necrolytic Migratory Erythema,Striae Distensae,Infantile Apparent Life-Threatening Event,Slit Ventricle Syndrome
2008-10-01,17,3,0,0,0,False,0,0,3,0,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-01,19,4,0,0,0,False,0,0,4,0,NM,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2008-12-01,26,0,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009-01-01,18,6,0,0,0,False,0,0,0,0,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-01,25,0,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-01,41,0,0,0,0,False,0,0,0,0,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-01,32,10,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-01,28,5,0,0,0,False,0,0,0,0,NM,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2009-06-01,12,12,0,0,0,False,0,0,0,0,NM,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-01,9,5,0,0,0,False,0,0,0,0,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-01,22,5,0,0,0,False,0,0,0,0,NM,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-01,18,5,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,3,0,0,0,0,0,0
2009-10-01,39,3,0,0,0,False,0,0,0,0,NM,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-01,20,5,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,3,0,0,0,0,0,0
2009-12-01,24,10,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,28,5,0,0,0,False,0,0,0,0,NM,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-01,40,13,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,28,4,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,21,3,0,0,0,False,0,0,3,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,27,7,0,0,0,False,0,0,0,0,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01,18,11,0,0,0,False,0,0,0,0,NM,0,4,0,0,0,0,0,4,0,0,0,0,0,0
2010-07-01,16,7,0,0,0,False,0,0,0,0,NM,0,4,0,0,0,0,0,7,0,0,0,0,0,0
2010-08-01,34,10,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-01,19,3,0,0,0,False,0,0,3,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,20,5,0,0,0,False,0,0,0,0,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,44,3,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,3,0,0,0,0,0,0
2010-12-01,26,8,0,0,0,False,0,0,3,0,NM,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,34,5,0,0,0,False,0,0,0,0,NM,0,2,0,0,0,0,0,3,0,0,0,0,0,0
2011-02-01,46,7,0,0,0,False,0,0,0,0,NM,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-01,37,6,0,0,0,False,0,0,1,0,NM,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-01,25,4,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-01,25,6,0,0,0,False,0,0,0,0,NM,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01,22,6,0,0,0,False,0,0,0,0,NM,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,16,12,0,0,0,False,0,0,0,0,NM,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-01,24,7,0,0,0,False,0,0,0,0,NM,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,25,8,0,0,0,False,0,0,0,0,NM,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,42,4,0,0,0,False,0,0,0,0,NM,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2011-11-01,48,10,0,0,0,False,0,0,1,0,NM,0,3,0,0,0,0,0,2,0,0,0,0,0,0
2011-12-01,31,4,0,0,0,False,0,0,0,0,NM,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2012-01-01,32,6,0,0,0,False,0,0,1,0,NM,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2012-02-01,43,5,0,0,0,False,0,0,1,0,NM,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2012-03-01,37,7,0,0,0,False,0,0,0,0,NM,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2012-04-01,34,4,0,0,0,False,0,0,2,0,NM,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2012-05-01,33,2,0,0,0,False,0,0,0,0,NM,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-01,24,3,0,0,0,False,0,0,1,0,NM,0,4,0,0,0,0,0,2,0,0,0,0,0,0
2012-07-01,31,5,0,0,0,False,0,0,2,0,NM,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-01,40,11,0,0,0,False,0,0,0,0,NM,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-01,35,6,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-01,40,5,0,0,0,False,0,0,1,0,NM,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2012-11-01,50,5,0,0,0,False,0,0,2,0,NM,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2012-12-01,50,5,0,0,0,False,0,0,1,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,65,5,0,0,0,False,0,0,0,0,NM,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2013-02-01,53,8,0,0,0,False,0,0,0,0,NM,0,4,0,0,0,0,0,2,0,0,0,0,0,0
2013-03-01,48,6,0,0,0,False,0,0,1,0,NM,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2013-04-01,35,5,0,0,0,False,0,0,1,0,NM,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2013-05-01,38,5,0,0,0,False,0,0,1,0,NM,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01,25,6,0,0,0,False,0,0,1,0,NM,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,27,5,0,0,0,False,0,0,0,0,NM,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-01,26,5,0,0,0,False,0,0,2,0,NM,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2013-09-01,38,5,0,0,0,False,0,0,1,0,NM,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,46,7,0,0,0,False,0,0,1,0,NM,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01,54,3,0,0,0,False,0,0,2,0,NM,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-01,53,5,0,0,0,False,0,0,1,0,NM,0,6,0,0,0,0,0,1,0,0,0,0,0,0
2014-01-01,60,3,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2014-02-01,48,4,0,0,0,False,0,0,1,0,NM,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,42,5,0,0,0,False,0,0,0,0,NM,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2014-04-01,45,5,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-01,33,3,0,0,0,False,0,0,1,0,NM,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,23,6,0,0,0,False,0,0,1,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,18,7,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01,30,6,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,36,4,0,0,0,False,0,0,0,0,NM,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01,38,7,0,0,0,False,0,0,2,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01,40,8,0,0,0,False,0,0,0,0,NM,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,59,7,0,0,0,False,0,0,0,0,NM,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,71,5,0,0,0,False,0,0,0,0,NM,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-01,57,4,0,0,0,False,0,0,2,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,58,6,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,47,5,0,0,0,False,0,0,1,0,NM,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2015-05-01,41,6,0,0,0,False,0,0,2,0,NM,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2015-06-01,44,8,0,0,0,False,0,0,1,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,26,9,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2015-08-01,27,8,0,0,0,False,0,0,1,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,34,7,0,0,0,False,0,0,0,0,NM,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01,43,5,0,0,0,False,0,0,1,0,NM,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01,59,4,0,0,0,False,0,0,1,0,NM,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-01,67,7,0,0,0,False,0,0,1,0,NM,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-01,52,5,0,0,0,False,0,0,1,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-01,70,5,0,0,0,False,0,0,1,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,75,5,0,0,0,False,0,0,0,0,NM,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-01,52,7,0,0,0,False,0,0,1,0,NM,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-01,37,6,0,0,0,False,0,0,1,0,NM,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-01,31,6,0,0,0,False,0,0,0,0,NM,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-01,23,5,0,0,0,False,0,0,2,0,NM,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2016-08-01,36,7,0,0,0,False,0,0,1,0,NM,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-01,43,6,0,0,0,False,0,0,3,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-01,41,6,0,0,0,False,0,0,2,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-01,48,3,0,0,0,False,0,0,1,0,NM,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2016-12-01,60,5,0,0,0,False,0,0,1,0,NM,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,70,4,0,0,0,False,0,0,1,0,NM,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2017-02-01,75,6,0,0,0,False,0,0,1,0,NM,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-01,67,4,0,0,0,False,0,0,1,0,NM,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,48,6,0,0,0,False,0,0,0,0,NM,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2017-05-01,47,5,0,0,0,False,0,0,1,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-01,36,6,0,0,0,False,0,0,1,0,NM,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2017-07-01,32,5,0,0,0,False,0,0,1,0,NM,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-01,35,4,0,0,0,False,0,0,1,0,NM,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,49,5,0,0,0,False,0,0,0,0,NM,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2017-10-01,43,6,0,0,0,False,0,0,1,0,NM,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-01,57,8,0,0,0,False,0,0,1,0,NM,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2017-12-01,78,6,0,0,0,False,0,0,1,0,NM,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01,100,6,0,0,0,False,0,0,0,0,NM,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-01,80,7,0,0,0,False,0,0,1,0,NM,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-01,61,5,0,0,0,False,0,0,1,0,NM,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-01,60,5,0,0,0,False,0,0,0,0,NM,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2018-05-01,44,4,0,0,0,False,0,0,1,0,NM,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-01,35,4,0,0,0,False,0,0,1,0,NM,0,6,0,0,0,0,0,1,0,0,0,0,0,0
2018-07-01,29,4,0,0,0,False,0,0,0,0,NM,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01,32,5,0,0,0,False,0,0,0,0,NM,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01,54,7,0,0,0,True,0,0,3,0,NM,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2004-01-01,20,5,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2004-02-01,28,5,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2004-03-01,20,6,0,0,1,False,0,0,0,0,NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2004-04-01,23,2,0,0,1,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2004-05-01,19,7,0,0,0,False,0,0,1,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2004-06-01,15,5,0,0,0,False,0,0,0,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2004-07-01,18,4,0,1,1,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2004-08-01,18,6,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2004-09-01,22,4,0,0,0,False,0,0,1,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2004-10-01,29,6,0,1,0,False,0,0,1,0,NY,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2004-11-01,23,4,0,0,0,False,0,0,0,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2004-12-01,34,3,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2005-01-01,22,6,0,0,0,False,0,0,0,0,NY,0,3,1,0,0,0,1,0,0,0,0,0,0,0
2005-02-01,28,5,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,1,1,0,0,0,0,0
2005-03-01,21,5,0,0,1,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-04-01,26,3,1,0,1,False,0,0,1,0,NY,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2005-05-01,23,4,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06-01,21,4,0,0,0,False,0,0,1,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-07-01,17,7,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-08-01,17,7,0,0,1,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-01,21,6,0,0,0,False,0,0,1,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-01,25,4,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-11-01,25,4,0,0,1,False,0,0,0,0,NY,0,2,0,0,0,0,0,1,0,0,1,0,0,0
2005-12-01,20,4,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-01,33,4,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-01,26,4,0,0,0,False,0,0,0,0,NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01,26,4,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-01,22,5,0,0,0,False,0,0,1,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-01,19,4,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-01,20,6,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-01,16,6,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-01,17,3,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-01,21,5,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-01,28,5,0,0,1,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-01,26,5,0,0,0,False,0,0,1,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-01,34,6,0,0,1,False,0,0,1,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-01,33,7,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-01,29,5,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-01,26,6,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-01,20,6,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-01,19,5,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,4,0,0,0,0,0,0
2007-06-01,17,6,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-01,14,5,0,0,0,False,0,0,1,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-01,17,6,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-01,22,4,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-10-01,27,5,0,0,1,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2007-11-01,28,5,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-01,30,4,0,0,0,False,0,0,0,0,NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-01,30,4,0,1,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2008-02-01,31,6,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-01,29,4,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-01,24,4,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2008-05-01,25,5,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2008-06-01,20,5,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2008-07-01,19,5,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2008-08-01,19,5,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-01,20,5,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2008-10-01,29,4,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-01,31,6,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2008-12-01,32,5,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009-01-01,32,6,0,0,1,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-01,36,6,0,0,0,False,0,0,1,0,NY,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2009-03-01,27,4,0,0,0,False,0,0,1,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-01,30,5,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2009-05-01,29,4,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2009-06-01,25,6,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-01,24,5,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2009-08-01,25,6,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-01,29,5,0,0,0,False,0,0,1,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-01,37,7,0,0,0,False,0,0,1,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-01,45,6,0,0,1,False,0,0,0,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-01,39,5,0,0,1,False,0,0,1,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,32,7,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-01,31,6,0,0,0,False,0,0,1,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,32,7,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,30,7,0,0,0,False,0,0,1,0,NY,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-01,31,4,0,0,0,False,0,0,1,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01,28,6,0,0,0,False,0,0,0,0,NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,24,6,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,29,6,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-01,35,5,0,0,0,False,0,0,1,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,40,6,0,0,0,False,0,0,1,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,40,7,0,0,0,False,0,0,1,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,45,5,0,0,0,False,0,0,1,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,50,9,0,0,0,False,0,0,0,0,NY,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2011-02-01,53,8,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-01,45,8,0,0,0,False,0,0,0,0,NY,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-01,41,8,0,0,0,False,0,0,0,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,37,7,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,37,8,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,27,9,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-01,28,9,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,38,9,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-01,46,8,0,0,0,False,0,0,1,0,NY,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2011-11-01,59,7,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-01,60,8,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-01,53,7,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-01,54,7,0,0,0,False,0,0,1,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-01,47,7,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01,48,7,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-01,42,7,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-01,39,6,0,0,0,False,0,0,0,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-01,41,7,0,0,0,False,0,0,0,0,NY,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-01,35,8,0,0,0,False,0,0,1,0,NY,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-01,43,7,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-01,49,6,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01,48,7,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-01,66,10,0,0,0,False,0,0,0,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,72,8,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2013-02-01,57,7,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,49,7,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,44,7,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,46,6,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01,36,7,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,33,7,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-01,31,7,0,0,0,False,0,0,1,0,NY,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-01,42,7,0,0,0,False,0,0,0,0,NY,0,3,0,0,0,0,0,0,0,0,0,0,0,0
