date,cough,fever,amnesia,sore throat,sore joint,isPartial,allergy,diarrhea,runny nose,sneeze,state,itch
2016-08-01,27,45,3,15,0,False,50,58,6,7,IN,30
2016-09-01,32,60,3,16,0,False,55,60,6,7,IN,28
2016-10-01,35,48,4,18,0,False,42,51,4,6,IN,28
2016-11-01,43,48,3,20,0,False,40,46,6,5,IN,22
2016-12-01,50,52,3,21,0,False,40,57,8,5,IN,20
2017-01-01,46,58,3,20,0,False,43,65,9,8,IN,23
2017-02-01,48,78,3,21,0,False,50,61,10,7,IN,22
2017-03-01,43,71,3,22,0,False,49,64,7,8,IN,23
2017-04-01,32,53,4,18,0,False,62,59,6,7,IN,21
2017-05-01,32,52,2,19,0,False,60,57,6,7,IN,27
2017-06-01,27,62,2,16,0,False,57,62,4,4,IN,35
2017-07-01,23,55,2,16,0,False,51,67,3,6,IN,35
2017-08-01,26,48,1,17,0,False,58,61,5,6,IN,35
2017-09-01,32,51,2,16,0,False,55,58,7,7,IN,32
2017-10-01,33,48,5,18,0,False,50,61,5,6,IN,27
2017-11-01,45,48,3,24,0,False,44,58,7,6,IN,24
2017-12-01,61,68,3,28,0,False,41,72,9,7,IN,25
2018-01-01,61,79,3,24,0,False,37,69,8,9,IN,25
2018-02-01,53,83,3,23,0,False,45,69,10,7,IN,22
2018-03-01,43,59,3,20,0,False,50,63,7,7,IN,26
2018-04-01,35,57,3,19,0,False,53,66,8,7,IN,23
2018-05-01,33,60,2,18,0,False,80,70,6,8,IN,32
2018-06-01,28,60,3,16,0,False,63,72,4,8,IN,39
2018-07-01,26,57,2,18,0,False,61,77,5,4,IN,41
2018-08-01,31,50,2,19,0,False,58,64,8,7,IN,35
2018-09-01,38,58,3,21,0,True,50,77,6,8,IN,38
2004-01-01,16,45,0,8,0,False,10,10,0,10,IA,15
2004-02-01,8,32,0,0,0,False,25,29,0,10,IA,10
2004-03-01,16,57,10,10,0,False,0,13,0,0,IA,13
2004-04-01,11,53,0,11,0,False,76,24,0,0,IA,19
2004-05-01,15,45,0,7,0,False,37,14,0,0,IA,9
2004-06-01,21,17,0,8,0,False,21,0,0,10,IA,15
2004-07-01,13,38,8,8,0,False,26,21,0,10,IA,10
2004-08-01,7,19,0,7,0,False,28,18,9,9,IA,28
2004-09-01,38,19,6,0,0,False,59,16,0,0,IA,20
2004-10-01,33,23,6,13,0,False,36,24,0,8,IA,8
2004-11-01,75,24,0,14,0,False,30,17,8,8,IA,0
2004-12-01,70,27,6,12,0,False,26,8,0,0,IA,8
2005-01-01,35,74,5,11,0,False,20,13,0,7,IA,0
2005-02-01,41,35,0,22,0,False,27,13,0,0,IA,13
2005-03-01,36,60,0,12,0,False,42,24,6,0,IA,9
2005-04-01,11,80,5,5,0,False,63,13,0,7,IA,10
2005-05-01,23,55,0,13,0,False,25,19,6,0,IA,19
2005-06-01,14,26,6,6,0,False,39,14,0,7,IA,36
2005-07-01,11,34,6,6,0,False,32,25,0,0,IA,7
2005-08-01,5,26,0,8,0,False,43,13,0,13,IA,16
2005-09-01,20,48,9,9,0,False,56,6,0,6,IA,6
2005-10-01,42,56,10,8,0,False,31,10,0,8,IA,5
2005-11-01,15,41,0,15,0,False,27,8,5,5,IA,11
2005-12-01,21,44,13,13,0,False,26,18,0,5,IA,13
2006-01-01,17,35,4,4,0,False,23,18,5,0,IA,14
2006-02-01,16,44,4,13,0,False,32,11,0,5,IA,7
2006-03-01,21,31,3,3,0,False,45,10,0,4,IA,8
2006-04-01,33,68,3,9,0,False,28,17,0,0,IA,4
2006-05-01,19,42,4,14,0,False,48,24,4,4,IA,9
2006-06-01,16,28,0,6,0,False,37,10,0,5,IA,20
2006-07-01,14,21,4,12,0,False,34,17,0,0,IA,26
2006-08-01,12,39,3,3,0,False,40,15,0,0,IA,19
2006-09-01,9,40,3,8,0,False,43,18,0,8,IA,6
2006-10-01,16,45,3,10,0,False,25,11,4,4,IA,9
2006-11-01,25,32,3,13,0,False,27,20,4,4,IA,7
2006-12-01,30,44,3,12,0,False,26,19,4,4,IA,11
2007-01-01,23,44,0,12,0,False,23,16,0,6,IA,6
2007-02-01,17,54,5,15,0,False,30,15,3,7,IA,8
2007-03-01,15,46,2,5,0,False,32,15,3,0,IA,6
2007-04-01,17,41,5,11,0,False,43,17,0,0,IA,6
2007-05-01,13,45,10,2,0,False,36,19,3,3,IA,4
2007-06-01,12,36,3,11,0,False,55,19,0,3,IA,12
2007-07-01,11,25,5,11,0,False,28,26,3,3,IA,16
2007-08-01,17,31,5,7,0,False,35,11,0,3,IA,7
2007-09-01,18,48,2,5,0,False,45,13,3,7,IA,13
2007-10-01,24,41,2,12,0,False,27,13,3,4,IA,8
2007-11-01,18,36,2,19,0,False,27,16,4,8,IA,10
2007-12-01,23,31,3,9,0,False,20,16,3,8,IA,7
2008-01-01,27,41,2,17,0,False,30,11,0,7,IA,9
2008-02-01,27,44,4,21,0,False,30,23,2,14,IA,4
2008-03-01,21,39,4,14,0,False,29,15,0,2,IA,10
2008-04-01,22,41,4,7,0,False,32,18,0,10,IA,10
2008-05-01,21,37,2,7,0,False,35,15,2,5,IA,5
2008-06-01,7,30,3,7,0,False,35,23,3,3,IA,16
2008-07-01,15,51,4,5,0,False,34,21,6,7,IA,15
2008-08-01,14,31,3,6,0,False,46,21,0,3,IA,11
2008-09-01,17,35,3,12,0,False,50,20,2,5,IA,15
2008-10-01,29,45,2,10,0,False,35,19,2,5,IA,16
2008-11-01,21,45,2,9,0,False,28,24,2,5,IA,6
2008-12-01,21,26,4,8,0,False,27,20,2,2,IA,15
2009-01-01,31,36,2,2,0,False,32,22,2,7,IA,7
2009-02-01,36,45,2,18,0,False,24,18,2,0,IA,5
2009-03-01,33,45,4,18,0,False,32,23,2,2,IA,12
2009-04-01,26,40,0,20,0,False,56,20,2,7,IA,11
2009-05-01,14,45,2,6,0,False,45,22,3,9,IA,14
2009-06-01,21,35,2,9,0,False,43,22,6,12,IA,17
2009-07-01,7,34,3,8,0,False,42,20,3,4,IA,13
2009-08-01,16,31,2,11,0,False,39,25,3,8,IA,10
2009-09-01,29,47,3,14,0,False,37,16,5,6,IA,11
2009-10-01,35,66,5,18,0,False,32,27,2,6,IA,9
2009-11-01,37,49,4,9,0,False,30,25,2,6,IA,12
2009-12-01,22,34,2,11,0,False,22,24,5,8,IA,5
2010-01-01,19,51,2,6,0,False,25,28,2,4,IA,11
2010-02-01,29,46,2,17,0,False,25,24,2,5,IA,13
2010-03-01,30,37,5,11,0,False,38,15,6,4,IA,10
2010-04-01,22,49,8,9,0,False,55,27,2,0,IA,16
2010-05-01,22,45,3,14,0,False,56,22,5,0,IA,6
2010-06-01,21,39,4,7,0,False,39,22,3,4,IA,24
2010-07-01,16,49,3,12,0,False,48,28,3,4,IA,16
2010-08-01,17,35,2,9,0,False,45,18,0,5,IA,24
2010-09-01,39,40,5,13,0,False,43,29,2,3,IA,16
2010-10-01,22,38,2,11,0,False,43,28,3,9,IA,4
2010-11-01,42,56,13,17,0,False,31,32,0,4,IA,13
2010-12-01,25,33,8,15,0,False,36,27,4,5,IA,7
2011-01-01,40,57,7,12,0,False,28,32,4,6,IA,12
2011-02-01,34,64,7,19,0,False,28,27,4,7,IA,9
2011-03-01,42,59,4,17,0,False,44,32,3,8,IA,15
2011-04-01,25,45,9,16,0,False,38,31,6,7,IA,15
2011-05-01,26,44,7,20,0,False,42,28,3,4,IA,17
2011-06-01,20,40,5,22,0,False,42,36,2,6,IA,18
2011-07-01,25,41,7,17,0,False,42,32,3,2,IA,21
2011-08-01,20,43,4,11,0,False,42,32,4,5,IA,23
2011-09-01,28,48,5,18,0,False,41,33,5,6,IA,17
2011-10-01,31,45,7,16,0,False,36,40,3,4,IA,17
2011-11-01,32,48,10,17,0,False,29,36,4,4,IA,14
2011-12-01,31,47,6,16,0,False,32,35,4,4,IA,12
2012-01-01,31,46,6,20,0,False,32,36,3,7,IA,12
2012-02-01,39,55,9,19,0,False,31,26,3,4,IA,10
2012-03-01,32,50,6,11,0,False,45,31,2,5,IA,14
2012-04-01,43,46,14,18,0,False,47,35,6,6,IA,14
2012-05-01,40,46,11,18,0,False,48,31,3,5,IA,25
2012-06-01,30,39,12,20,0,False,46,35,1,3,IA,26
2012-07-01,29,44,16,11,0,False,37,45,4,3,IA,25
2012-08-01,32,39,7,14,0,False,51,32,4,5,IA,18
2012-09-01,45,49,6,14,0,False,49,43,3,7,IA,14
2012-10-01,43,62,12,17,0,False,33,34,5,4,IA,14
2012-11-01,47,39,11,20,0,False,32,37,4,4,IA,18
2012-12-01,56,60,8,23,0,False,29,40,5,6,IA,12
2013-01-01,49,68,12,22,0,False,34,41,8,5,IA,14
2013-02-01,39,56,10,23,0,False,35,42,6,6,IA,11
2013-03-01,30,54,11,18,0,False,45,50,4,6,IA,9
2013-04-01,32,51,7,18,0,False,47,44,4,6,IA,14
2013-05-01,25,50,6,16,0,False,47,40,2,8,IA,12
2013-06-01,32,46,9,17,0,False,44,49,3,3,IA,27
2013-07-01,26,45,5,14,0,False,46,58,3,5,IA,37
2013-08-01,28,49,6,20,0,False,49,54,4,6,IA,32
2013-09-01,30,45,14,17,0,False,54,46,5,6,IA,22
2013-10-01,37,51,9,22,0,False,43,42,6,3,IA,20
2013-11-01,40,46,7,22,0,False,33,39,4,3,IA,19
2013-12-01,46,62,6,24,0,False,29,46,5,6,IA,16
2014-01-01,54,63,3,24,0,False,33,49,6,5,IA,17
2014-02-01,44,65,7,21,0,False,32,43,5,6,IA,16
2014-03-01,40,56,4,21,0,False,37,61,6,8,IA,21
2014-04-01,31,54,6,19,0,False,48,52,5,8,IA,14
2014-05-01,33,53,6,24,0,False,58,50,4,7,IA,20
2014-06-01,27,62,6,18,0,False,48,53,6,5,IA,28
2014-07-01,25,49,11,17,0,False,45,51,4,5,IA,34
2014-08-01,23,45,11,20,0,False,47,50,4,6,IA,18
2014-09-01,35,55,14,21,0,False,44,42,5,4,IA,19
2014-10-01,43,63,15,22,0,False,42,42,5,5,IA,20
2014-11-01,46,57,13,22,0,False,34,47,4,6,IA,18
2014-12-01,58,72,8,28,0,False,31,51,7,5,IA,19
2015-01-01,65,64,4,29,0,False,46,60,6,6,IA,16
2015-02-01,55,70,5,30,0,False,34,59,7,6,IA,20
2015-03-01,53,80,5,25,0,False,41,58,8,3,IA,18
2015-04-01,41,68,7,28,0,False,50,60,8,6,IA,17
2015-05-01,35,57,6,23,0,False,54,52,5,7,IA,17
2015-06-01,28,56,4,21,0,False,54,54,4,3,IA,30
2015-07-01,27,51,6,21,0,False,45,57,2,3,IA,34
2015-08-01,29,51,3,23,0,False,49,59,5,5,IA,31
2015-09-01,36,57,6,27,0,False,54,52,6,3,IA,25
2015-10-01,52,56,7,21,0,False,41,46,4,5,IA,19
2015-11-01,48,53,6,22,0,False,38,48,6,4,IA,15
2015-12-01,59,67,6,31,0,False,40,47,4,7,IA,17
2016-01-01,49,64,4,25,0,False,36,51,6,5,IA,15
2016-02-01,58,74,5,24,0,False,34,52,6,6,IA,17
2016-03-01,50,79,6,26,0,False,49,55,5,7,IA,18
2016-04-01,40,61,5,28,0,False,50,53,4,3,IA,19
2016-05-01,34,55,4,27,0,False,59,54,4,8,IA,23
2016-06-01,29,57,5,21,0,False,50,64,3,4,IA,35
2016-07-01,30,49,2,16,0,False,35,61,4,6,IA,34
2016-08-01,27,51,4,18,0,False,53,60,6,7,IA,29
2016-09-01,43,52,4,25,0,False,52,54,6,6,IA,22
2016-10-01,43,47,4,19,0,False,35,51,4,6,IA,21
2016-11-01,55,60,5,24,0,False,37,50,5,6,IA,16
2016-12-01,59,66,3,23,0,False,30,55,6,6,IA,22
2017-01-01,65,74,4,28,0,False,34,59,9,7,IA,20
2017-02-01,80,85,3,32,0,False,39,63,10,6,IA,20
2017-03-01,53,68,3,22,0,False,41,56,9,7,IA,18
2017-04-01,51,63,4,24,0,False,62,52,7,6,IA,21
2017-05-01,38,59,2,21,0,False,53,52,4,7,IA,21
2017-06-01,32,56,4,15,0,False,58,62,4,6,IA,36
2017-07-01,30,48,3,17,0,False,45,67,4,4,IA,31
2017-08-01,31,48,2,15,0,False,51,63,4,6,IA,30
2017-09-01,44,63,3,26,0,False,56,59,7,8,IA,27
2017-10-01,48,61,6,22,0,False,43,53,6,7,IA,22
2017-11-01,59,60,4,28,0,False,41,49,8,9,IA,23
2017-12-01,69,73,4,35,0,False,36,65,7,6,IA,19
2018-01-01,73,94,3,29,0,False,37,70,10,8,IA,20
2018-02-01,66,100,4,27,0,False,33,66,8,7,IA,16
2018-03-01,56,73,3,28,0,False,43,66,6,5,IA,20
2018-04-01,47,68,3,29,0,False,56,70,5,6,IA,23
2018-05-01,44,57,3,23,0,False,63,66,5,4,IA,28
2018-06-01,36,62,4,24,0,False,55,71,5,7,IA,44
2018-07-01,32,60,3,21,0,False,52,79,6,5,IA,44
2018-08-01,38,58,2,23,0,False,54,66,6,7,IA,35
2018-09-01,41,63,2,24,0,True,54,56,5,8,IA,28
2004-01-01,16,47,0,8,0,False,20,0,0,10,KS,10
2004-02-01,23,34,23,8,0,False,10,10,0,0,KS,0
2004-03-01,0,39,0,20,0,False,25,25,0,12,KS,0
2004-04-01,18,29,0,7,0,False,38,0,0,9,KS,9
2004-05-01,10,28,0,7,0,False,35,0,0,0,KS,22
2004-06-01,11,19,7,8,0,False,38,19,0,0,KS,9
2004-07-01,19,23,7,8,0,False,10,10,0,0,KS,9
2004-08-01,13,37,7,7,0,False,25,0,0,0,KS,13
2004-09-01,18,25,6,6,0,False,23,15,8,15,KS,27
2004-10-01,15,32,6,6,0,False,29,44,0,0,KS,7
2004-11-01,23,20,6,9,0,False,50,7,0,0,KS,14
2004-12-01,36,31,5,13,0,False,6,6,0,0,KS,19
2005-01-01,14,41,9,5,0,False,23,34,6,11,KS,14
2005-02-01,26,73,5,14,0,False,18,6,6,0,KS,6
2005-03-01,10,33,4,0,0,False,15,10,0,0,KS,10
2005-04-01,11,45,0,7,0,False,45,28,0,0,KS,11
2005-05-01,24,46,4,8,0,False,40,15,0,0,KS,13
2005-06-01,15,15,0,4,0,False,22,11,0,0,KS,17
2005-07-01,25,42,4,4,0,False,11,21,0,0,KS,16
2005-08-01,6,51,0,4,0,False,44,10,0,5,KS,15
2005-09-01,29,48,4,7,0,False,32,14,0,0,KS,18
2005-10-01,23,35,7,5,0,False,36,9,0,0,KS,0
2005-11-01,50,37,0,9,0,False,18,13,0,0,KS,7
2005-12-01,39,24,0,5,0,False,21,13,0,0,KS,15
2006-01-01,24,46,3,6,0,False,42,19,0,0,KS,11
2006-02-01,28,63,3,3,0,False,46,15,0,4,KS,8
2006-03-01,15,32,11,14,0,False,31,17,0,3,KS,7
2006-04-01,17,46,3,3,0,False,11,7,4,4,KS,14
2006-05-01,7,40,3,11,0,False,45,7,0,0,KS,5
2006-06-01,14,47,3,6,0,False,11,15,0,4,KS,10
2006-07-01,9,38,3,7,0,False,7,4,7,4,KS,11
2006-08-01,14,34,3,3,0,False,33,13,3,0,KS,8
2006-09-01,22,39,5,5,0,False,29,13,0,0,KS,11
2006-10-01,13,45,2,6,0,False,21,9,0,3,KS,7
2006-11-01,12,29,2,4,0,False,24,18,3,0,KS,8
2006-12-01,15,44,5,15,0,False,36,9,3,6,KS,14
2007-01-01,18,39,0,4,0,False,13,13,5,3,KS,8
2007-02-01,21,52,2,8,0,False,36,6,3,3,KS,10
2007-03-01,17,43,5,11,0,False,41,8,0,0,KS,6
2007-04-01,11,40,3,8,0,False,35,10,3,0,KS,8
2007-05-01,10,35,4,11,0,False,43,29,2,5,KS,18
2007-06-01,3,35,2,8,0,False,42,10,0,10,KS,9
2007-07-01,14,40,0,5,0,False,35,27,0,2,KS,16
2007-08-01,14,37,2,7,0,False,62,18,0,0,KS,16
2007-09-01,20,31,2,5,0,False,53,21,0,2,KS,14
2007-10-01,18,31,2,7,0,False,31,15,0,2,KS,13
2007-11-01,27,38,5,5,0,False,21,13,2,0,KS,7
2007-12-01,20,29,2,11,0,False,13,11,0,2,KS,10
2008-01-01,21,50,0,10,0,False,27,6,0,4,KS,9
2008-02-01,20,52,2,12,0,False,13,8,0,4,KS,11
2008-03-01,22,62,2,11,0,False,31,12,2,2,KS,6
2008-04-01,18,41,0,7,0,False,29,11,2,4,KS,6
2008-05-01,14,28,7,8,0,False,32,12,4,0,KS,13
2008-06-01,13,45,0,9,0,False,49,18,2,2,KS,15
2008-07-01,14,39,4,5,0,False,50,14,4,4,KS,12
2008-08-01,13,39,2,12,0,False,44,18,2,4,KS,12
2008-09-01,15,36,1,11,0,False,35,6,0,2,KS,7
2008-10-01,16,39,3,7,0,False,38,17,0,5,KS,11
2008-11-01,20,34,3,13,0,False,20,18,0,7,KS,8
2008-12-01,20,36,6,16,0,False,37,21,3,3,KS,7
2009-01-01,30,42,1,11,0,False,27,20,0,0,KS,9
2009-02-01,24,47,3,8,0,False,28,11,0,5,KS,6
2009-03-01,24,46,2,7,0,False,40,18,3,3,KS,10
2009-04-01,15,41,1,13,0,False,58,24,5,3,KS,9
2009-05-01,16,48,3,14,0,False,41,31,2,5,KS,10
2009-06-01,18,43,1,10,0,False,25,29,2,5,KS,15
2009-07-01,21,37,3,10,0,False,51,20,2,2,KS,17
2009-08-01,16,45,1,9,0,False,54,17,0,3,KS,10
2009-09-01,19,51,1,13,0,False,55,37,3,5,KS,12
2009-10-01,32,67,4,17,0,False,33,25,2,5,KS,14
2009-11-01,30,45,3,14,0,False,33,24,2,2,KS,12
2009-12-01,30,43,2,14,0,False,20,28,2,3,KS,5
2010-01-01,20,42,2,9,0,False,31,25,0,1,KS,10
2010-02-01,26,47,1,4,0,False,32,26,6,12,KS,18
2010-03-01,26,42,2,11,0,False,26,20,3,6,KS,11
2010-04-01,23,53,3,7,0,False,78,29,1,7,KS,9
2010-05-01,20,46,2,18,0,False,46,27,2,2,KS,20
2010-06-01,19,51,4,9,0,False,49,29,2,5,KS,18
2010-07-01,19,61,1,13,0,False,48,23,3,6,KS,20
2010-08-01,14,38,1,9,0,False,51,24,1,7,KS,13
2010-09-01,22,36,8,14,0,False,55,27,6,6,KS,11
2010-10-01,29,41,6,12,0,False,44,30,3,7,KS,13
2010-11-01,27,49,7,21,0,False,22,29,4,4,KS,11
2010-12-01,30,40,7,16,0,False,43,35,3,3,KS,11
2011-01-01,32,47,9,16,0,False,29,36,2,3,KS,10
2011-02-01,41,59,7,19,0,False,33,30,2,8,KS,15
2011-03-01,35,57,5,14,0,False,40,37,2,5,KS,13
2011-04-01,18,51,9,9,0,False,50,23,1,3,KS,14
2011-05-01,25,48,4,14,0,False,48,21,2,3,KS,11
2011-06-01,25,38,4,9,0,False,47,34,2,5,KS,16
2011-07-01,15,37,5,11,0,False,35,35,2,4,KS,17
2011-08-01,19,36,6,11,0,False,36,31,6,3,KS,21
2011-09-01,21,39,7,11,0,False,42,32,1,3,KS,17
2011-10-01,25,40,7,8,0,False,41,31,4,7,KS,13
2011-11-01,31,40,8,16,0,False,34,28,0,8,KS,20
2011-12-01,31,42,4,14,0,False,43,27,3,1,KS,13
2012-01-01,30,50,4,19,0,False,33,24,3,8,KS,10
2012-02-01,40,57,5,13,0,False,24,37,5,5,KS,12
2012-03-01,28,55,4,10,0,False,51,31,3,5,KS,14
2012-04-01,29,51,9,17,0,False,57,30,3,6,KS,13
2012-05-01,32,47,7,15,0,False,60,41,1,4,KS,21
2012-06-01,33,49,14,14,0,False,38,35,3,5,KS,24
2012-07-01,37,40,15,14,0,False,39,34,5,5,KS,21
2012-08-01,31,50,7,15,0,False,58,37,2,3,KS,17
2012-09-01,32,47,6,12,0,False,48,35,5,6,KS,18
2012-10-01,38,57,8,16,0,False,33,35,3,3,KS,14
2012-11-01,51,55,10,20,0,False,28,44,7,8,KS,11
2012-12-01,53,57,6,23,0,False,23,42,5,6,KS,14
2013-01-01,49,59,6,22,0,False,30,42,6,9,KS,16
2013-02-01,43,58,9,21,0,False,28,40,6,6,KS,15
2013-03-01,31,50,9,19,0,False,47,40,4,5,KS,13
2013-04-01,32,47,5,16,0,False,45,47,1,5,KS,14
2013-05-01,35,50,5,14,0,False,49,44,4,6,KS,23
2013-06-01,27,50,7,15,0,False,47,46,1,6,KS,25
2013-07-01,25,51,5,14,0,False,45,37,1,6,KS,28
2013-08-01,22,49,5,15,0,False,43,44,5,7,KS,27
2013-09-01,39,62,8,21,0,False,43,38,5,4,KS,25
2013-10-01,37,52,5,16,0,False,40,41,3,5,KS,19
2013-11-01,45,50,4,17,0,False,40,36,6,5,KS,17
2013-12-01,50,60,5,28,0,False,30,41,5,3,KS,17
2014-01-01,49,61,5,21,0,False,37,42,8,9,KS,21
2014-02-01,39,63,4,22,0,False,32,42,7,5,KS,20
2014-03-01,33,56,4,19,0,False,45,50,4,4,KS,17
2014-04-01,33,51,3,19,0,False,42,41,7,2,KS,16
2014-05-01,26,47,3,17,0,False,51,41,5,6,KS,24
2014-06-01,27,46,5,20,0,False,42,30,5,6,KS,32
2014-07-01,21,48,5,17,0,False,34,39,2,5,KS,31
2014-08-01,22,43,9,17,0,False,40,36,4,5,KS,21
2014-09-01,28,48,8,17,0,False,44,38,6,2,KS,19
2014-10-01,35,57,14,14,0,False,38,31,2,4,KS,18
2014-11-01,42,53,8,20,0,False,33,33,5,6,KS,17
2014-12-01,48,64,6,24,0,False,28,51,5,4,KS,14
2015-01-01,58,67,5,21,0,False,30,40,9,8,KS,16
2015-02-01,59,63,4,20,0,False,33,39,6,5,KS,14
2015-03-01,47,61,5,24,0,False,44,55,6,6,KS,16
2015-04-01,35,51,5,23,0,False,50,46,3,8,KS,14
2015-05-01,36,52,6,20,0,False,37,42,2,6,KS,17
2015-06-01,31,48,5,21,0,False,46,45,3,7,KS,26
2015-07-01,28,40,4,17,0,False,45,51,2,5,KS,26
2015-08-01,31,51,3,17,0,False,46,42,3,5,KS,30
2015-09-01,34,58,6,20,0,False,51,45,5,5,KS,31
2015-10-01,35,47,3,15,0,False,36,39,1,5,KS,13
2015-11-01,37,38,5,13,0,False,28,27,4,4,KS,14
2015-12-01,22,30,7,8,0,False,14,17,1,2,KS,5
2016-01-01,48,51,5,20,0,False,36,42,2,4,KS,18
2016-02-01,54,63,5,24,0,False,42,52,6,3,KS,17
2016-03-01,43,54,4,18,0,False,50,47,3,7,KS,15
2016-04-01,38,55,4,20,0,False,61,42,4,5,KS,18
2016-05-01,30,49,3,15,0,False,53,48,5,4,KS,20
2016-06-01,31,56,2,14,0,False,50,52,3,5,KS,31
2016-07-01,28,50,4,14,0,False,40,53,4,5,KS,25
2016-08-01,25,48,3,15,0,False,44,42,3,5,KS,21
2016-09-01,34,51,3,17,0,False,53,37,3,6,KS,29
2016-10-01,40,50,4,16,0,False,42,44,6,5,KS,25
2016-11-01,42,47,4,20,0,False,31,36,5,5,KS,19
2016-12-01,58,56,4,23,0,False,37,44,7,5,KS,17
2017-01-01,59,73,3,24,0,False,31,51,9,9,KS,15
2017-02-01,63,94,5,27,0,False,51,51,12,8,KS,17
2017-03-01,50,65,4,20,0,False,56,52,7,5,KS,16
2017-04-01,39,54,4,24,0,False,56,53,8,5,KS,17
2017-05-01,36,52,4,21,0,False,58,55,3,3,KS,20
2017-06-01,26,41,2,14,0,False,56,51,3,5,KS,25
2017-07-01,25,51,3,17,0,False,45,55,3,5,KS,27
2017-08-01,25,42,3,15,0,False,41,51,6,4,KS,19
2017-09-01,30,49,4,17,0,False,45,32,3,5,KS,18
2017-10-01,33,48,4,15,0,False,33,43,3,3,KS,19
2017-11-01,56,61,3,23,0,False,38,50,8,5,KS,21
2017-12-01,67,72,2,30,0,False,34,63,6,4,KS,22
2018-01-01,80,100,3,32,0,False,44,64,12,13,KS,18
2018-02-01,74,95,4,30,0,False,42,59,7,4,KS,19
2018-03-01,43,64,4,23,0,False,58,52,5,5,KS,20
2018-04-01,36,55,2,19,0,False,57,52,4,3,KS,21
2018-05-01,38,66,3,18,0,False,67,55,9,5,KS,26
2018-06-01,34,64,3,22,0,False,61,66,4,6,KS,36
2018-07-01,27,59,3,15,0,False,53,63,4,2,KS,32
2018-08-01,32,54,2,18,0,False,56,54,5,5,KS,24
2018-09-01,47,64,4,29,0,True,58,75,4,9,KS,35
2004-01-01,0,53,9,13,0,False,10,21,0,0,KY,10
2004-02-01,16,57,8,0,0,False,39,19,10,0,KY,0
2004-03-01,11,42,0,0,0,False,25,19,0,0,KY,13
2004-04-01,16,12,0,8,0,False,24,10,0,0,KY,0
2004-05-01,20,28,8,16,0,False,34,10,0,10,KY,19
2004-06-01,13,31,0,13,0,False,21,21,0,0,KY,0
2004-07-01,19,23,0,9,0,False,44,16,0,0,KY,11
2004-08-01,8,48,0,8,0,False,38,0,0,0,KY,14
2004-09-01,14,18,22,18,0,False,21,13,9,0,KY,17
2004-10-01,19,27,8,15,0,False,50,0,0,0,KY,18
2004-11-01,8,32,8,8,0,False,28,19,0,0,KY,9
2004-12-01,22,37,0,22,0,False,39,9,0,9,KY,0
2005-01-01,9,34,0,12,0,False,59,7,0,0,KY,18
2005-02-01,28,44,6,6,0,False,37,11,15,0,KY,15
2005-03-01,33,33,5,19,0,False,42,13,6,6,KY,13
2005-04-01,22,35,6,19,0,False,30,23,0,8,KY,8
2005-05-01,41,53,6,12,0,False,53,0,0,0,KY,25
2005-06-01,13,48,6,6,0,False,60,11,0,8,KY,11
2005-07-01,19,15,0,6,0,False,51,15,0,0,KY,15
2005-08-01,14,49,0,0,0,False,33,7,0,7,KY,20
2005-09-01,22,48,10,5,0,False,46,9,0,0,KY,6
2005-10-01,16,35,0,7,0,False,28,8,0,0,KY,11
2005-11-01,14,40,0,9,0,False,17,8,0,0,KY,8
2005-12-01,19,22,0,5,0,False,23,14,6,6,KY,6
2006-01-01,16,33,0,8,0,False,27,14,0,0,KY,0
2006-02-01,16,39,0,4,0,False,29,14,0,5,KY,5
2006-03-01,13,39,0,4,0,False,15,4,0,0,KY,9
2006-04-01,12,32,8,8,0,False,45,12,0,0,KY,9
2006-05-01,19,29,0,8,0,False,48,8,4,0,KY,10
2006-06-01,14,32,2,6,0,False,44,10,3,3,KY,15
2006-07-01,5,42,2,0,0,False,32,16,0,3,KY,16
2006-08-01,12,26,6,7,0,False,37,17,0,5,KY,12
2006-09-01,17,36,2,3,0,False,28,10,5,2,KY,5
2006-10-01,22,43,4,5,0,False,25,6,2,4,KY,7
2006-11-01,19,29,2,7,0,False,26,10,2,4,KY,6
2006-12-01,21,41,3,7,0,False,21,19,2,2,KY,4
2007-01-01,22,39,1,7,0,False,28,10,3,2,KY,4
2007-02-01,11,49,2,8,0,False,19,11,4,4,KY,4
2007-03-01,16,46,3,10,0,False,33,9,3,2,KY,10
2007-04-01,19,38,2,7,0,False,38,21,4,2,KY,7
2007-05-01,12,44,1,3,0,False,40,17,2,3,KY,12
2007-06-01,10,45,0,6,0,False,26,16,2,3,KY,6
2007-07-01,9,34,1,4,0,False,24,16,2,3,KY,6
2007-08-01,10,42,1,7,0,False,27,15,0,3,KY,12
2007-09-01,17,43,1,5,0,False,44,10,4,2,KY,13
2007-10-01,21,35,2,6,0,False,38,12,4,4,KY,14
2007-11-01,22,34,4,13,0,False,28,12,1,2,KY,9
2007-12-01,23,38,3,7,0,False,20,14,3,3,KY,11
2008-01-01,20,39,1,10,0,False,30,14,2,5,KY,5
2008-02-01,28,49,2,11,0,False,26,16,1,4,KY,9
2008-03-01,20,52,3,8,0,False,38,10,6,5,KY,10
2008-04-01,19,36,1,10,0,False,37,16,2,0,KY,10
2008-05-01,8,48,4,6,0,False,36,18,2,2,KY,7
2008-06-01,12,37,2,4,0,False,52,11,0,4,KY,12
2008-07-01,10,42,2,5,0,False,27,15,3,4,KY,20
